
,aX,aY,aZ,gX,gY,gZ,roll,pitch,yaw,vi
17,-34.49,29.98,7.34,0.18,0.07,-0.08,76.68,-79.59,9.4,-0.17
18,-34.49,29.29,7.34,0.18,0.07,-0.08,76.68,-79.59,9.25,-0.17
19,-34.49,29.29,7.36,1.87,0.07,-1.69,75.83,-79.59,9.25,-0.06
20,-27.15,29.29,7.36,1.87,1.83,-1.69,75.83,-74.38,9.28,-0.06
21,-27.15,26.2,7.36,1.87,1.83,3.51,75.83,-74.38,9.28,-0.23
22,-27.15,26.2,11.11,1.54,1.83,3.51,66.46,-58.47,9.28,-0.23
23,-15.3,26.2,11.11,1.54,5.13,3.51,66.46,-58.47,10.29,-0.23
24,-15.3,19.53,11.11,1.54,5.13,18.21,66.46,-58.47,10.29,1.52

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-34.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-34.63,34.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-35.05,34.84,-0.92,0.99,-0.25,1.19,88.56,-91.87,0.0,0.0
4,-35.05,35.79,-0.23,0.99,0.35,0.88,89.41,-91.87,-5.73,-0.45
5,-36.9,35.79,-0.23,0.55,-0.4,0.88,89.41,-91.02,-5.73,-0.45
6,-36.9,34.79,-2.11,0.55,-0.4,0.63,89.41,-91.02,-5.58,-0.45
7,-36.9,34.79,-2.11,1.16,-0.4,0.63,86.42,-93.66,-5.58,-0.24
8,-35.5,34.79,-2.11,1.16,0.53,0.63,86.42,-93.66,-5.6,-0.24
9,-35.5,33.87,-1.48,1.16,0.53,-0.61,86.42,-93.66,-5.6,-0.24
10,-35.5,33.87,-1.48,0.95,0.53,-0.61,92.64,-86.72,-5.6,-0.06
11,-30.66,33.87,-1.48,0.95,1.03,-0.61,92.64,-86.72,-5.6,-0.06
12,-30.66,32.2,-1.48,0.95,1.03,0.16,92.64,-86.72,-5.69,-0.06
13,-30.66,32.2,-3.18,1.44,1.03,0.16,95.13,-86.72,-5.69,-0.33
14,-24.03,32.2,-3.18,1.44,4.25,0.16,95.13,-83.75,-5.69,-0.33
15,-24.03,27.13,-2.68,1.44,4.25,5.18,95.13,-83.75,-5.39,-0.33
16,-24.03,27.13,-2.68,3.9,4.25,5.18,96.34,-46.25,-5.39,4.47
17,-0.2,15.37,-2.68,3.9,9.93,5.18,96.34,-46.25,-4.06,4.47
18,-0.2,15.37,1.72,3.9,9.93,28.85,85.11,-46.25,-4.06,-5.17
19,-0.2,15.37,1.72,-1.67,9.93,28.85,85.11,-46.25,-4.06,-5.17
20,-22.27,15.37,1.72,-1.67,7.36,28.85,85.11,-15.03,-4.06,-5.17
21,-22.27,10.73,9.76,-1.67,7.36,70.97,85.11,-15.03,4.09,-0.33
22,-64.53,10.73,9.76,1.49,7.36,70.97,61.34,-85.76,4.09,-0.33
23,-64.53,10.73,9.76,1.49,4.1,70.97,61.34,-85.76,14.57,-0.33
24,-64.53,11.69,8.15,1.49,4.1,57.79,61.34,-85.76,14.57,-0.33

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-32.7,37.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-31.87,37.56,-6.05,1.25,0.78,0.73,98.94,-80.23,0.0,0.0
4,-32.44,37.56,-4.79,1.25,1.19,0.26,98.94,-80.23,-12.63,-0.19
5,-32.44,37.56,-4.79,1.14,1.19,0.26,97.39,-80.23,-12.63,-0.19
6,-32.71,37.56,-4.79,1.14,-0.04,0.26,97.39,-80.89,-12.63,-0.19
7,-32.71,37.79,-4.79,1.14,-0.04,-0.6,97.39,-80.89,-12.59,-0.19
8,-32.71,37.79,-5.9,1.09,-0.04,-0.6,98.45,-80.67,-12.59,-0.07
9,-32.0,37.79,-5.9,1.09,0.58,-0.6,98.45,-80.67,-12.76,-0.07
10,-32.0,37.97,-5.9,1.09,0.58,-1.65,98.45,-80.67,-12.76,0.22
11,-32.0,37.97,-5.54,0.96,0.58,-1.65,98.28,-79.81,-12.76,0.22
12,-30.95,37.97,-5.54,0.96,2.29,-1.65,98.28,-79.81,-13.08,0.22
13,-30.95,36.94,-5.54,0.96,2.29,-3.42,98.28,-79.81,-13.08,1.18
14,-30.95,36.94,-4.44,-0.41,2.29,-3.42,97.52,-79.81,-13.08,1.18
15,-22.63,35.68,-4.44,-0.41,5.74,-3.42,97.52,-79.81,-13.7,1.18
16,-22.63,35.68,-2.55,-0.41,5.74,-1.5,97.52,-79.81,-13.7,0.78
17,-15.64,35.68,-2.55,-1.95,5.74,-1.5,93.36,-80.18,-13.7,0.78
18,-15.64,28.34,-2.55,-1.95,1.62,-1.5,93.36,-80.18,-13.83,0.78
19,-15.64,28.34,-8.19,-1.95,1.62,0.18,108.03,-80.18,-13.83,0.18
20,5.23,28.34,-8.19,-2.41,1.62,0.18,108.03,14.49,-13.83,0.18
21,5.23,21.15,-8.19,-2.41,9.9,0.18,108.03,14.49,-11.9,0.18
22,5.23,21.15,0.37,-2.41,9.9,38.56,108.03,14.49,-11.9,-5.81
23,5.23,21.15,0.37,6.02,9.9,38.56,97.57,-71.6,-11.9,-5.81
24,-31.84,21.15,0.37,6.02,1.16,38.56,97.57,-71.6,-2.85,-5.81

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-31.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-30.03,36.95,-0.4,1.17,0.24,0.45,90.26,-89.21,0.0,0.0
4,-30.03,37.55,1.06,1.58,0.98,1.0,88.49,-89.21,-14.55,-0.42
5,-32.17,37.55,1.06,1.58,0.67,1.0,88.49,-87.79,-14.55,-0.42
6,-32.17,37.93,1.06,1.58,0.67,1.38,88.49,-87.79,-14.31,-0.42
7,-32.17,37.93,1.86,1.24,0.67,1.38,87.12,-87.79,-14.31,-0.1
8,-30.91,37.93,1.86,1.24,1.14,1.38,87.12,-86.88,-14.31,-0.1
9,-30.91,36.96,1.27,1.24,1.14,1.09,87.12,-86.88,-14.11,-0.1
10,-30.91,36.96,1.27,0.97,1.14,1.09,88.01,-87.37,-14.11,0.51
11,-28.07,36.96,1.27,0.97,2.01,1.09,88.01,-87.37,-13.9,0.51
12,-28.07,33.67,1.27,0.97,2.01,1.09,88.01,-87.37,-13.9,0.51
13,-28.07,33.67,1.77,0.97,2.01,2.93,85.28,-87.37,-13.9,-0.15
14,-13.66,33.67,1.77,1.15,5.0,2.93,85.28,-80.31,-13.9,-0.15
15,-13.66,24.58,1.77,1.15,5.0,10.15,85.28,-80.31,-13.06,-0.15
16,-13.66,24.58,3.08,0.44,5.0,10.15,87.4,-80.31,-13.06,0.24
17,-4.85,24.58,3.08,0.44,10.89,10.15,87.4,-62.58,-13.06,0.24
18,-4.85,17.51,3.01,0.44,10.89,34.35,87.4,-62.58,-10.47,0.24
19,-4.85,17.51,3.01,12.01,10.89,34.35,86.02,-62.58,-10.47,-2.51
20,-27.0,17.51,3.01,12.01,9.31,34.35,86.02,-76.04,-3.54,-2.51
21,-27.0,25.43,9.03,12.01,9.31,47.39,86.02,-76.04,-3.54,-2.51
22,-81.5,25.43,9.03,8.72,9.31,47.39,67.6,-77.94,-3.54,-0.17
23,-81.5,28.96,9.03,8.72,-0.69,32.29,67.6,-77.94,4.52,-0.17
24,-81.5,28.96,10.4,8.72,-0.69,32.29,69.57,-77.94,4.52,-0.15

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-28.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-28.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-28.58,39.48,-6.35,1.34,0.05,0.32,99.15,-77.54,-7.83,0.0
4,-28.58,39.53,-6.28,1.34,0.05,0.31,99.15,-77.54,-7.83,0.0
5,-28.48,39.53,-6.28,2.23,1.23,0.31,98.63,-78.71,-7.83,-0.74
6,-28.48,39.71,-6.28,2.23,1.23,0.31,98.63,-78.71,-7.79,-0.74
7,-28.48,39.71,-4.87,1.79,1.23,-0.17,97.14,-78.71,-7.79,-0.34
8,-28.65,39.71,-4.87,1.79,-0.19,-0.17,97.14,-79.8,-7.79,-0.34
9,-28.65,39.17,-4.87,1.79,-0.19,0.64,97.14,-79.8,-7.75,-0.34
10,-28.65,39.17,-4.57,1.79,-0.19,0.64,96.77,-79.8,-7.75,-0.49
11,-27.76,39.17,-4.57,1.9,-0.19,0.64,96.77,-81.13,-7.75,-0.49
12,-27.76,37.36,-4.24,1.9,1.26,0.91,96.77,-81.13,-7.63,-0.49
13,-27.76,37.36,-4.24,1.58,1.26,0.91,96.62,-81.13,-7.63,0.53
14,-21.3,37.36,-4.24,1.58,2.98,0.91,96.62,-79.43,-7.28,0.53
15,-21.3,31.48,-4.24,1.58,2.98,4.43,96.62,-79.43,-7.28,0.53
16,-21.3,31.48,-2.26,3.14,2.98,4.43,95.37,-79.43,-7.28,1.22
17,-13.28,31.48,-2.26,3.14,6.11,4.43,95.37,-84.23,-6.2,1.22
18,-13.28,21.5,-4.7,3.14,6.11,14.14,95.37,-84.23,-6.2,1.22
19,-13.28,21.5,-4.7,6.29,6.11,14.14,101.91,-66.86,-6.2,0.22
20,-5.75,21.5,-4.7,6.29,12.74,14.14,101.91,-66.86,-2.62,0.22
21,-5.75,22.1,0.13,6.29,12.74,32.02,101.91,-66.86,-2.62,0.22
22,-5.75,22.1,0.13,6.43,12.74,32.02,96.08,-66.86,-2.62,0.27
23,-27.94,22.1,0.13,6.43,6.85,32.02,96.08,-80.67,4.47,0.27
24,-27.94,28.35,2.62,6.43,6.85,49.63,96.08,-80.67,4.47,0.27

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-31.72,36.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-31.86,36.09,2.74,2.2,0.03,0.92,85.99,-84.56,0.0,0.0
4,-31.86,35.92,3.87,2.2,-0.36,1.9,84.63,-84.56,-1.56,0.2
5,-32.74,35.92,3.87,1.54,-0.36,1.9,84.63,-83.92,-1.56,0.2
6,-32.74,37.25,3.87,1.54,0.17,2.39,84.63,-83.92,-1.23,0.2
7,-32.74,37.25,3.2,1.54,0.17,2.39,85.04,-83.92,-1.23,-0.7
8,-34.02,37.25,3.2,1.15,0.17,2.39,85.04,-84.64,-1.23,-0.7
9,-34.02,36.63,3.2,1.15,0.92,1.48,85.04,-84.64,-0.89,-0.7
10,-34.02,36.63,3.9,1.15,0.92,1.48,84.06,-84.64,-0.89,-0.35
11,-33.99,36.63,3.9,0.35,-0.6,1.48,84.06,-84.1,-0.89,-0.35
12,-33.99,36.97,2.62,0.35,-0.6,0.76,84.06,-84.1,-0.73,-0.35
13,-33.99,36.97,2.62,0.09,-0.6,0.76,85.87,-84.1,-0.73,-0.33
14,-33.17,36.97,2.62,0.09,-0.34,0.76,85.87,-85.41,-0.73,-0.33
15,-33.17,35.38,1.95,0.09,-0.34,-0.5,85.87,-85.41,-0.71,-0.33
16,-32.02,35.38,1.95,-0.69,-0.34,-0.5,86.56,-87.2,-0.71,-0.02
17,-32.02,35.38,1.95,-0.69,-0.88,-0.5,86.56,-87.2,-0.74,-0.02
18,-32.02,36.4,2.56,-0.69,-0.88,-0.05,86.56,-87.2,-0.74,-1.16
19,-33.58,36.4,2.56,-0.15,-0.88,-0.05,85.9,-85.36,-0.74,-1.16
20,-33.58,36.4,2.56,-0.15,-1.65,-0.05,85.9,-85.36,-0.74,-1.16
21,-33.58,36.36,2.56,-0.15,-1.65,-0.93,85.9,-85.36,-0.77,-1.16
22,-33.58,36.36,2.28,-0.76,-1.65,-0.93,86.47,-86.71,-0.77,-0.25
23,-30.29,36.36,2.28,-0.76,-0.3,-0.93,86.47,-86.71,-1.16,-0.25
24,-30.29,33.95,0.16,-0.76,-0.3,-2.97,86.47,-86.71,-1.16,1.03

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-33.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-33.4,36.59,-0.05,1.13,0.29,0.99,89.79,-89.18,1.75,0.0
4,-33.4,35.76,0.67,1.13,0.29,1.07,88.67,-89.18,1.75,-0.09
5,-33.91,35.76,0.67,0.79,0.05,1.07,88.67,-88.39,1.75,-0.09
6,-33.91,36.33,0.67,0.79,0.05,1.19,88.67,-88.39,1.95,-0.09
7,-33.91,36.33,0.99,0.7,0.05,1.19,88.32,-88.39,1.95,-0.7
8,-35.02,36.33,0.99,0.7,-0.07,1.19,88.32,-88.9,1.95,-0.7
9,-35.02,36.84,0.99,0.7,-0.07,1.19,88.32,-88.9,2.09,-0.7
10,-35.02,36.84,0.63,0.7,-0.07,-0.31,88.27,-88.9,2.09,0.78
11,-35.02,36.84,0.63,-0.0,-0.07,-0.31,88.27,-88.73,2.09,0.78
12,-34.61,36.1,0.63,-0.0,-0.76,-0.31,88.27,-88.73,2.03,0.78
13,-34.61,36.1,0.06,-0.0,-0.76,-0.94,89.7,-88.73,2.03,-0.36
14,-29.9,36.1,0.06,0.07,-0.02,-0.94,89.7,-89.78,2.03,-0.36
15,-29.9,33.6,0.06,0.07,-0.02,-0.82,89.7,-89.78,1.84,-0.36
16,-29.9,33.6,-1.46,0.97,-0.02,-0.82,92.16,-89.78,1.84,0.71
17,-24.48,33.6,-1.46,0.97,1.77,-0.82,92.16,-86.43,1.84,0.71
18,-24.48,30.73,-1.46,0.97,1.77,2.54,92.16,-86.43,1.91,0.71
19,-24.48,30.73,0.01,3.48,1.77,2.54,91.69,-79.57,1.91,-0.02
20,-5.5,30.73,0.01,3.48,8.25,2.54,91.69,-79.57,3.11,-0.02
21,-5.5,20.44,0.01,3.48,8.25,21.4,91.69,-79.57,3.11,-2.49
22,-5.5,20.44,-1.12,3.31,8.25,21.4,91.39,-79.57,3.11,-2.49
23,-11.18,20.44,-1.12,3.31,5.62,21.4,91.39,-77.16,8.67,-2.49
24,-11.18,16.32,-1.12,3.31,5.62,47.03,91.39,-77.16,8.67,-2.47

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-33.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-33.91,36.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-32.05,36.43,-8.52,1.1,-0.44,0.6,103.29,-75.24,0.0,0.0
4,-32.05,36.31,-8.89,1.1,-0.41,0.66,104.05,-75.24,3.78,-0.28
5,-32.71,36.31,-8.89,1.3,-1.05,0.66,104.05,-74.34,3.78,-0.28
6,-32.71,35.63,-8.89,1.3,-1.05,0.94,104.05,-74.34,3.93,-0.28
7,-32.71,35.63,-8.0,1.3,-1.05,0.94,102.21,-74.34,3.93,-0.59
8,-32.77,35.63,-8.0,2.05,-1.05,0.94,102.21,-77.41,3.93,-0.59
9,-32.77,34.0,-8.0,2.05,-0.78,0.67,102.21,-77.41,4.07,-0.59
10,-32.77,34.0,-8.27,2.28,-0.78,0.67,104.5,-77.41,4.07,0.93
11,-26.22,34.0,-8.27,2.28,-0.78,0.67,104.5,-72.0,4.07,0.93
12,-26.22,32.44,-8.27,2.28,1.64,0.67,104.5,-72.0,4.3,0.93
13,-26.22,32.44,-9.0,2.28,1.64,4.07,104.5,-72.0,4.3,-0.15
14,-11.37,32.44,-9.0,3.33,1.64,4.07,105.42,-69.11,4.3,-0.15
15,-11.37,18.31,-9.0,3.33,8.66,14.23,105.42,-69.11,5.44,-0.15
16,-11.37,18.31,3.69,3.33,8.66,14.23,77.31,-69.11,5.44,0.62
17,-3.96,18.31,3.69,0.73,14.1,14.23,77.31,-43.64,5.44,0.62
18,-3.96,14.37,3.69,0.73,14.1,14.23,77.31,-43.64,8.75,0.62
19,-3.96,14.37,4.17,-3.69,14.1,33.65,76.76,-43.64,8.75,0.27
20,-31.49,14.37,4.17,-3.69,4.29,33.65,76.76,-83.46,8.75,0.27
21,-31.49,14.63,4.17,-3.69,4.29,53.26,76.76,-83.46,16.89,-4.97
22,-31.49,14.63,1.26,-6.34,4.29,53.26,82.13,-90.87,16.89,-4.97
23,-68.18,14.63,1.26,-6.34,6.9,53.26,82.13,-90.87,23.43,-4.97
24,-68.18,21.44,1.26,-6.34,6.9,39.93,82.13,-90.87,23.43,2.14

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-35.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-35.28,33.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-37.25,33.98,1.75,1.11,0.92,1.47,87.84,-87.93,0.0,0.0
4,-37.62,33.06,1.75,1.11,0.54,0.69,87.84,-87.93,6.29,0.09
5,-37.62,33.06,1.0,0.44,0.54,0.69,88.12,-88.84,6.29,0.09
6,-36.39,33.66,1.0,0.44,0.32,0.69,88.12,-88.84,6.37,0.09
7,-36.39,33.66,0.38,0.44,0.32,0.63,88.12,-88.84,6.37,-0.28
8,-36.39,33.66,0.38,0.69,0.32,0.63,89.57,-88.84,6.37,-0.28
9,-37.08,33.66,0.38,0.69,0.23,0.63,89.57,-89.54,6.37,-0.28
10,-37.08,33.75,0.38,0.69,0.23,-0.17,89.57,-89.54,6.42,-0.05
11,-37.08,33.75,0.83,0.86,0.23,-0.17,89.02,-89.54,6.42,-0.05
12,-36.76,33.75,0.83,0.86,-0.18,-0.17,89.02,-89.02,6.39,-0.05
13,-36.76,33.33,0.83,0.86,-0.18,-0.38,89.02,-89.02,6.39,0.23
14,-36.76,33.33,0.52,0.55,-0.18,-0.38,89.01,-89.02,6.39,0.23
15,-35.32,33.33,0.52,0.55,-0.02,-0.38,89.01,-89.02,6.31,0.23
16,-35.32,31.63,0.52,0.55,-0.02,-0.49,89.01,-89.02,6.31,-0.14
17,-35.32,31.63,-0.95,0.51,-0.02,-0.49,90.42,-88.77,6.31,-0.14
18,-29.66,30.59,-0.95,0.51,1.25,-0.49,90.42,-88.77,6.33,-0.14
19,-29.66,30.59,-0.95,0.51,1.25,1.65,90.42,-88.77,6.33,-0.22
20,-29.66,30.59,1.75,2.75,1.25,1.65,89.18,-84.11,6.33,-0.22
21,-20.38,30.59,1.75,2.75,4.86,1.65,89.18,-84.11,7.08,-0.22
22,-20.38,24.0,2.11,2.75,4.86,7.37,89.18,-84.11,7.08,1.74
23,-10.71,24.0,2.11,1.49,4.86,7.37,83.34,-77.35,7.08,1.74
24,-10.71,13.26,2.11,1.49,6.58,7.37,83.34,-77.35,10.03,1.74
