
,aX,aY,aZ,gX,gY,gZ,roll,pitch,yaw,vi
23,11.11,20.98,42.1,-1.79,2.06,-7.58,26.36,15.26,24.52,-0.21
24,19.05,20.52,37.96,-5.61,2.06,-7.58,26.36,15.26,24.52,-0.21

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14.05,16.87,43.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,14.05,16.87,43.52,-2.23,1.58,-1.77,22.33,0.0,0.0,0.0
3,14.05,16.87,43.52,-2.23,1.58,-1.77,22.33,16.59,18.71,0.12
4,14.76,17.01,41.44,-3.43,1.58,-1.77,22.33,16.59,18.71,0.12
5,14.76,17.01,41.44,-3.43,2.11,-4.39,22.65,19.64,18.71,0.12
6,14.69,17.04,41.44,-3.43,2.11,-4.39,22.65,19.64,18.15,0.55
7,14.69,17.04,43.03,-4.67,-1.2,-3.82,22.65,19.64,18.15,0.55
8,14.69,17.04,43.03,-4.67,-1.2,-3.82,22.19,18.34,17.46,0.01
9,16.49,17.58,42.02,-4.67,-1.2,-3.82,22.19,18.34,17.46,0.01
10,16.49,17.58,42.02,-1.64,2.12,-5.73,22.7,18.34,17.46,0.01
11,16.49,17.58,42.02,-1.64,2.12,-5.73,22.7,22.44,16.52,0.16
12,18.24,16.93,41.73,-0.95,2.12,-5.73,22.7,22.44,16.52,0.16
13,18.24,16.93,41.73,-0.95,1.98,-5.18,22.78,22.62,16.52,0.16
14,21.51,16.93,41.73,-0.95,1.98,-5.18,22.78,22.62,15.74,-0.47
15,21.51,17.3,40.85,0.55,4.69,-5.18,22.78,22.62,15.74,-0.47
16,21.51,17.3,40.85,0.55,4.69,-6.1,23.29,28.91,14.75,-0.47
17,29.49,14.86,40.85,0.55,4.69,-6.1,23.29,28.91,14.75,1.82
18,29.49,14.86,36.73,6.0,9.96,-3.53,23.29,28.91,14.75,1.82
19,29.49,14.86,36.73,6.0,9.96,-3.53,18.44,42.78,14.02,1.82
20,83.04,-23.34,36.73,6.0,9.96,-3.53,18.44,42.78,14.02,0.08
21,83.04,-23.34,48.49,22.89,33.49,21.46,18.44,42.78,14.02,0.08
22,83.04,-23.34,48.49,22.89,33.49,21.46,-32.4,64.3,15.75,0.31
23,99.99,-75.26,48.49,22.89,33.49,21.46,-32.4,64.3,15.75,0.31
24,99.99,-75.26,48.32,-4.92,-15.72,99.98,-32.4,64.3,15.75,0.31

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20.27,11.69,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0
2,20.27,11.69,44.53,4.25,2.31,-5.11,14.67,24.62,0.0,0.0
3,20.27,11.69,44.53,4.25,2.31,-5.11,14.67,24.62,19.31,0.61
4,22.47,9.71,44.48,1.72,2.31,-5.11,14.67,24.62,19.31,0.61
5,22.47,9.71,44.48,1.72,-0.29,-0.95,12.87,25.48,19.31,0.61
6,20.48,10.05,44.48,1.72,-0.29,-0.95,12.87,25.48,18.86,0.07
7,20.48,10.05,43.65,-0.73,-0.32,-0.95,12.87,25.48,18.86,0.07
8,20.48,10.05,43.65,-0.73,-0.32,-1.58,13.38,24.37,18.67,0.14
9,21.6,10.52,43.75,-0.73,-0.32,-1.58,13.38,24.37,18.67,0.14
10,21.6,10.52,43.75,-0.27,1.1,-2.84,13.38,24.37,18.67,0.14
11,21.6,10.52,43.75,-0.27,1.1,-2.84,13.63,26.74,18.22,0.05
12,24.65,10.8,43.75,-0.27,1.1,-2.84,13.63,26.74,18.22,0.05
13,24.65,10.8,44.32,-2.12,0.41,-3.87,13.63,26.74,18.22,0.05
14,24.65,10.8,44.32,-2.12,0.41,-3.87,13.77,28.63,17.7,0.01
15,31.28,10.44,42.86,-2.12,0.41,-3.87,13.77,28.63,17.7,0.01
16,31.28,10.44,42.86,-2.71,0.41,-3.87,13.77,28.63,17.7,0.01
17,31.28,10.44,42.86,-2.71,0.41,-3.87,13.77,28.63,17.7,0.01
18,46.71,-3.2,44.02,1.04,0.41,-3.87,13.77,28.63,17.7,0.01
19,46.71,-3.2,44.02,1.04,10.14,1.21,-8.95,28.63,17.7,0.01
20,46.71,-3.2,44.02,1.04,10.14,1.21,-8.95,48.86,17.21,4.83
21,99.99,-53.87,36.61,-11.36,10.14,1.21,-8.95,48.86,17.21,4.83
22,99.99,-53.87,36.61,-11.36,2.07,59.65,-57.98,68.76,17.21,4.83
23,80.29,-53.87,36.61,-11.36,2.07,59.65,-57.98,68.76,23.77,-7.34
24,80.29,-99.99,57.47,16.39,2.07,59.65,-57.98,68.76,23.77,-7.34

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21.21,14.4,40.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,21.21,14.4,40.99,-0.48,1.32,0.85,19.49,0.0,0.0,0.0
3,21.21,14.4,40.99,-0.48,1.32,0.85,19.49,26.7,9.83,-0.04
4,21.19,14.56,40.35,-0.48,1.32,0.85,19.49,26.7,9.83,-0.04
5,21.19,14.56,40.35,-0.73,1.23,0.56,19.49,26.7,9.83,-0.04
6,21.19,14.56,40.35,-0.73,1.23,0.56,19.8,27.91,9.91,0.29
7,21.69,13.81,40.16,0.2,1.23,0.56,19.8,27.91,9.91,0.29
8,21.69,13.81,40.16,0.2,0.82,0.48,18.95,28.46,9.91,0.29
9,22.6,12.8,40.16,0.2,0.82,0.48,18.95,28.46,10.01,0.12
10,22.6,12.8,41.45,0.68,0.75,0.79,18.95,28.46,10.01,0.12
11,22.6,12.8,41.45,0.68,0.75,0.79,16.88,29.42,10.12,0.21
12,24.63,11.98,41.21,0.68,0.75,0.79,16.88,29.42,10.12,0.21
13,24.63,11.98,41.21,0.2,0.61,2.04,15.83,29.42,10.12,0.21
14,24.63,11.98,41.21,0.2,0.61,2.04,15.83,31.42,10.4,0.31
15,32.82,4.98,39.64,0.2,0.61,2.04,15.83,31.42,10.4,0.31
16,32.82,4.98,39.64,2.73,4.26,3.66,4.01,31.42,10.4,0.31
17,32.82,4.98,39.64,2.73,4.26,3.66,4.01,42.42,10.95,2.68
18,60.76,-11.13,36.04,4.43,4.26,3.66,4.01,42.42,10.95,2.68
19,60.76,-11.13,36.04,4.43,9.91,17.75,-17.3,56.88,10.95,2.68
20,55.73,-11.13,36.04,4.43,9.91,17.75,-17.3,56.88,12.93,-5.01
21,55.73,-16.78,39.8,3.28,1.3,17.75,-17.3,56.88,12.93,-5.01
22,55.73,-16.78,39.8,3.28,1.3,50.52,-32.24,57.44,12.93,-5.01
23,53.66,-16.78,39.8,3.28,1.3,50.52,-32.24,57.44,20.4,-1.19
24,53.66,-61.8,45.69,-1.28,-17.55,50.52,-32.24,57.44,20.4,-1.19

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16.07,21.94,0.0,-1.14,0.0,0.0,0.0,0.0,0.0,0.0
2,16.07,21.94,40.0,-1.14,0.29,-1.69,28.58,0.0,0.0,0.0
3,16.07,21.94,40.0,-1.14,0.29,-1.69,28.58,22.49,29.38,0.94
4,17.96,21.56,38.78,-1.14,0.29,-1.69,28.58,22.49,29.38,0.94
5,17.96,21.56,38.78,-0.58,1.43,-2.84,29.12,22.49,29.38,0.94
6,18.32,21.56,38.78,-0.58,1.43,-2.84,29.12,24.17,29.0,0.16
7,18.32,20.69,39.33,0.34,1.17,-2.84,29.12,24.17,29.0,0.16
8,18.32,20.69,39.33,0.34,1.17,-3.26,27.79,24.38,28.47,0.16
9,17.9,20.47,39.33,0.34,1.17,-3.26,27.79,24.38,28.47,0.03
10,17.9,20.47,38.31,-0.21,0.58,-4.1,27.79,24.38,28.47,0.03
11,17.9,20.47,38.31,-0.21,0.58,-4.1,27.88,24.57,27.8,0.05
12,16.7,20.99,38.31,-0.21,0.58,-4.1,27.88,24.57,27.8,0.05
13,16.7,20.99,38.42,-0.41,0.41,-9.29,27.88,24.57,27.8,0.05
14,16.7,20.99,38.42,-0.41,0.41,-9.29,28.52,22.69,26.68,-0.72
15,10.37,17.43,38.51,-0.41,0.41,-9.29,28.52,22.69,26.68,-0.72
16,10.37,17.43,38.51,0.58,5.2,-20.08,23.03,26.65,26.68,-0.72
17,10.37,17.43,38.51,0.58,5.2,-20.08,23.03,26.65,24.07,4.87
18,30.73,13.07,34.8,3.35,5.2,-20.08,23.03,26.65,24.07,4.87
19,30.73,13.07,34.8,3.35,7.15,-18.07,18.86,45.17,24.07,4.87
20,67.64,13.07,34.8,3.35,7.15,-18.07,18.86,45.17,21.26,0.16
21,67.64,-14.98,54.7,9.36,24.33,-18.07,18.86,45.17,21.26,0.16
22,67.64,-14.98,54.7,9.36,24.33,-5.17,-22.19,55.99,18.92,0.16
23,99.99,-66.35,54.7,9.36,24.33,-5.17,-22.19,55.99,18.92,4.46
24,99.99,-66.35,47.86,5.67,1.17,99.05,-22.19,55.99,18.92,4.46

0,16.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16.93,23.97,37.99,0.49,0.0,0.0,0.0,0.0,0.0,0.0
2,16.93,23.97,37.99,0.49,0.62,1.27,31.95,23.96,0.0,0.0
3,16.99,23.97,37.99,0.49,0.62,1.27,31.95,23.96,11.74,0.12
4,16.99,24.43,38.42,0.49,0.62,1.27,31.95,23.96,11.74,0.12
5,16.99,24.43,38.42,-0.21,1.26,1.14,32.35,23.35,11.74,0.12
6,16.33,24.43,38.42,-0.21,1.26,1.14,32.35,23.35,11.92,0.3
7,16.33,24.46,37.75,-0.39,1.66,1.14,32.35,23.35,11.92,0.3
8,16.33,24.46,37.75,-0.39,1.66,-0.13,32.87,24.07,11.95,0.3
9,16.97,24.46,37.75,-0.39,1.66,-0.13,32.87,24.07,11.95,0.29
10,16.97,24.4,38.16,-0.53,1.11,-0.13,32.87,24.07,11.95,0.29
11,16.97,24.4,38.16,-0.53,1.11,-0.16,32.71,23.86,11.94,0.29
12,16.97,24.25,38.16,-0.53,1.11,-0.16,32.71,23.86,11.94,0.32
13,16.97,24.25,38.57,-0.45,1.8,-1.59,32.71,23.86,11.94,0.32
14,16.97,24.25,38.57,-0.45,1.8,-1.59,32.41,24.18,11.76,0.47
15,15.88,25.8,39.0,-0.45,1.8,-1.59,32.41,24.18,11.76,0.47
16,15.88,25.8,39.0,-1.15,3.24,-5.79,33.25,24.18,11.76,0.47
17,13.45,25.8,39.0,-1.15,3.24,-5.79,33.25,20.71,10.96,-1.64
18,13.45,27.66,34.01,1.95,-1.38,-5.79,33.25,20.71,10.96,-1.64
19,13.45,27.66,34.01,1.95,-1.38,-19.53,38.27,20.35,10.96,-1.64
20,20.86,27.66,34.01,1.95,-1.38,-19.53,38.27,20.35,8.0,0.18
21,20.86,19.38,37.55,2.9,-0.6,-19.53,38.27,20.35,8.0,0.18
22,20.86,19.38,37.55,2.9,-0.6,-45.32,27.23,34.96,3.13,0.18
23,89.61,-32.51,32.92,2.9,-0.6,-45.32,27.23,34.96,3.13,4.71
24,89.61,-32.51,32.92,16.89,9.34,-30.63,27.23,34.96,3.13,4.71

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19.4,26.65,35.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,19.4,26.65,35.46,-0.26,1.4,1.13,37.18,0.0,0.0,0.0
3,19.4,26.65,35.46,-0.26,1.4,1.13,37.18,28.3,22.56,0.26
4,19.41,27.05,34.68,-0.26,1.4,1.13,37.18,28.3,22.56,0.26
5,19.41,27.05,34.68,-0.48,1.23,0.65,36.92,28.3,22.56,0.26
6,19.41,27.05,34.68,-0.48,1.23,0.65,36.92,28.75,22.69,0.3
7,18.99,26.97,34.78,-1.03,1.23,0.65,36.92,28.75,22.69,0.3
8,18.99,26.97,34.78,-1.03,1.21,0.89,37.92,28.56,22.69,0.3
9,18.55,26.97,34.78,-1.03,1.21,0.89,37.92,28.56,22.81,0.33
10,18.55,27.36,34.52,-0.78,1.22,0.89,37.92,28.56,22.81,0.33
11,18.55,27.36,34.52,-0.78,1.22,0.2,38.32,28.29,22.9,0.33
12,17.06,27.56,34.52,-0.78,1.22,0.2,38.32,28.29,22.9,0.11
13,17.06,27.56,33.38,-1.64,1.12,-1.23,38.32,28.29,22.9,0.11
14,17.06,27.56,33.38,-1.64,1.12,-1.23,39.65,27.79,22.77,0.73
15,8.69,29.03,34.79,-1.64,1.12,-1.23,39.65,27.79,22.77,0.73
16,8.69,29.03,34.79,-2.15,2.72,-11.83,39.65,27.79,22.77,0.73
17,8.69,29.03,34.79,-2.15,2.72,-11.83,40.79,20.63,21.29,4.84
18,14.76,27.73,28.38,-7.12,2.72,-11.83,40.79,20.63,21.29,4.84
19,14.76,27.73,28.38,-7.12,6.17,-36.86,40.56,20.63,21.29,4.84
20,40.61,27.73,28.38,-7.12,6.17,-36.86,40.56,42.31,15.97,1.22
21,40.61,12.64,12.9,-8.95,6.17,-36.86,40.56,42.31,15.97,1.22
22,40.61,12.64,12.9,-8.95,5.47,-34.84,33.79,71.28,15.97,1.22
23,65.79,12.64,12.9,-8.95,5.47,-34.84,33.79,71.28,10.51,0.28
24,65.79,-19.65,53.8,46.29,5.47,-34.84,33.79,71.28,10.51,0.28

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11.69,32.39,31.33,0.56,1.99,0.0,0.0,0.0,0.0,0.0
2,11.69,32.39,31.33,0.56,1.99,-5.45,45.61,21.62,21.93,0.0
3,12.77,32.26,31.33,0.56,1.99,-5.45,45.61,21.62,21.93,0.18
4,12.77,32.26,28.65,0.57,3.09,-7.45,45.61,21.62,21.93,0.18
5,12.77,32.26,28.65,0.57,3.09,-7.45,47.87,23.78,20.83,0.02
6,10.06,33.88,28.65,0.57,3.09,-7.45,47.87,23.78,20.83,0.02
7,10.06,33.88,26.53,-0.82,-2.58,-11.91,47.87,23.78,20.83,0.02
8,10.06,33.88,26.53,-0.82,-2.58,-11.91,52.83,13.12,19.35,-1.62
9,10.99,31.82,27.85,-0.82,-2.58,-11.91,52.83,13.12,19.35,-1.62
10,10.99,31.82,27.85,5.09,8.69,-31.78,47.02,13.12,19.35,-1.62
11,10.99,31.82,27.85,5.09,8.69,-31.78,47.02,26.61,14.84,-0.79
12,29.69,17.99,30.56,6.59,8.69,-31.78,47.02,26.61,14.84,-0.79
13,29.69,17.99,30.56,6.59,8.38,-51.72,30.34,26.61,14.84,-0.79
14,29.69,17.99,30.56,6.59,8.38,-51.72,30.34,50.06,8.31,7.09
15,67.73,-2.13,23.12,17.09,8.38,-51.72,30.34,50.06,8.31,7.09
16,67.73,-2.13,23.12,17.09,8.35,-36.36,-11.12,70.06,0.18,7.09
17,99.99,-48.38,23.12,17.09,8.35,-36.36,-11.12,70.06,0.18,3.17
18,99.99,-48.38,45.43,17.79,3.9,47.98,-11.12,70.06,0.18,3.17
19,99.99,-48.38,45.43,17.79,3.9,47.98,-59.85,64.22,1.08,-0.0
20,42.2,-99.99,53.28,17.79,3.9,47.98,-59.85,64.22,1.08,-0.0
21,42.2,-99.99,53.28,42.98,25.1,99.98,-59.85,64.22,1.08,-0.0
22,42.2,-99.99,53.28,42.98,25.1,99.98,-56.83,10.24,15.69,-0.16
23,-99.99,-29.7,60.45,42.98,25.1,99.98,-56.83,10.24,15.69,-0.16
24,-99.99,-29.7,60.45,20.46,30.66,99.98,-14.55,10.24,15.69,-0.16

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13.07,28.99,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13.07,28.99,35.75,1.94,-0.34,-4.82,38.58,0.0,0.0,0.0
3,13.07,28.99,35.75,1.94,-0.34,-4.82,38.58,20.96,18.98,0.56
4,15.19,27.46,36.35,2.02,-0.34,-4.82,38.58,20.96,18.98,0.56
5,15.19,27.46,36.35,2.02,0.94,-3.98,37.9,22.71,18.98,0.56
6,12.86,27.46,36.35,2.02,0.94,-3.98,37.9,22.71,18.23,-0.05
7,12.86,28.94,36.88,2.17,0.88,-3.98,37.9,22.71,18.23,-0.05
8,12.86,28.94,36.88,2.17,0.88,-5.57,38.16,19.78,17.58,0.29
9,9.27,29.66,36.88,2.17,0.88,-5.57,38.16,19.78,17.58,0.29
10,9.27,29.66,35.47,-0.03,5.06,-14.69,38.16,19.78,17.58,0.29
11,9.27,29.66,35.47,-0.03,5.06,-14.69,41.56,12.19,15.68,0.28
12,2.81,30.57,27.66,-0.03,5.06,-14.69,41.56,12.19,15.68,0.28
13,2.81,30.57,27.66,-0.11,10.98,-48.86,43.31,12.19,15.68,0.28
14,2.81,30.57,27.66,-0.11,10.98,-48.86,43.31,11.16,9.59,3.32
15,35.39,10.02,27.22,-6.36,10.98,-48.86,43.31,11.16,9.59,3.32
16,35.39,10.02,27.22,-6.36,17.35,-72.16,13.22,52.08,9.59,3.32
17,78.69,10.02,27.22,-6.36,17.35,-72.16,13.22,52.08,-2.44,6.35
18,78.69,-22.4,36.74,16.63,21.6,-72.16,13.22,52.08,-2.44,6.35
19,78.69,-22.4,36.74,16.63,21.6,-38.84,-43.82,63.63,-11.2,6.35
20,99.99,-88.65,36.74,16.63,21.6,-38.84,-43.82,63.63,-11.2,4.66
21,99.99,-88.65,50.42,13.92,20.81,90.97,-43.82,63.63,-11.2,4.66
22,99.99,-88.65,50.42,13.92,20.81,90.97,-60.17,61.85,-3.26,-2.56
23,-10.42,-99.99,52.72,13.92,20.81,90.97,-60.17,61.85,-3.26,-2.56
24,-10.42,-99.99,52.72,52.95,45.35,99.98,-60.17,61.85,-3.26,-2.56

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.49,30.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15.49,30.02,34.45,-0.54,1.32,0.69,0.0,0.0,0.0,0.0
3,15.49,30.02,34.45,-0.54,1.32,0.69,41.17,23.83,22.77,0.03
4,15.06,30.5,33.83,-0.54,1.32,0.69,41.17,23.83,22.77,0.03
5,15.06,30.5,33.83,-1.1,1.13,0.03,41.81,23.83,22.77,0.03
6,15.06,30.5,33.83,-1.1,1.13,0.03,41.81,23.84,22.79,0.21
7,14.1,31.12,34.56,-1.1,1.13,0.03,41.81,23.84,22.79,0.21
8,14.1,31.12,34.56,-1.61,0.48,-4.06,42.12,23.84,22.79,0.21
9,14.1,31.12,34.56,-1.61,0.48,-4.06,42.12,21.83,22.35,0.85
10,10.91,31.87,33.63,-0.92,0.48,-4.06,42.12,21.83,22.35,0.85
11,10.91,31.87,33.63,-0.92,0.92,-7.14,43.28,19.18,22.35,0.85
12,8.11,31.87,33.63,-0.92,0.92,-7.14,43.28,19.18,21.17,1.21
13,8.11,33.59,32.57,0.56,-5.09,-7.14,43.28,19.18,21.17,1.21
14,8.11,33.59,32.57,0.56,-5.09,-27.64,44.39,14.84,18.12,1.21
15,13.35,30.84,32.57,0.56,-5.09,-27.64,44.39,14.84,18.12,0.31
16,13.35,30.84,27.76,-7.17,-5.09,-27.64,44.39,14.84,18.12,0.31
17,13.35,30.84,27.76,-7.17,-5.09,-27.64,44.39,14.84,18.12,0.31
18,34.96,19.96,27.76,-7.17,-5.09,-27.64,44.39,14.84,18.12,0.31
19,34.96,19.96,18.59,-4.3,-4.27,-42.67,44.39,14.84,18.12,0.31
20,34.96,19.96,18.59,-4.3,-4.27,-42.67,46.07,60.2,3.37,1.0
21,63.61,-33.24,33.74,-4.3,-4.27,-42.67,46.07,60.2,3.37,1.0
22,63.61,-33.24,33.74,42.11,25.55,-36.97,-36.01,60.2,3.37,1.0
23,63.61,-33.24,33.74,42.11,25.55,-36.97,-36.01,62.34,-2.67,0.19
24,99.99,-99.99,75.74,11.8,25.55,-36.97,-36.01,62.34,-2.67,0.19

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16.82,31.07,32.19,-0.2,0.0,0.0,0.0,0.0,0.0,0.0
2,16.82,31.07,32.19,-0.2,1.23,-0.17,44.03,26.94,0.0,0.0
3,16.78,31.07,32.19,-0.2,1.23,-0.17,44.03,26.94,20.14,0.0
4,16.78,31.36,32.48,-0.5,1.07,-0.17,44.03,26.94,20.14,0.0
5,16.78,31.36,32.48,-0.5,1.07,-0.52,43.97,27.27,20.06,0.0
6,16.75,31.05,32.48,-0.5,1.07,-0.52,43.97,27.27,20.06,0.33
7,16.75,31.05,32.32,-0.54,1.01,-1.22,43.97,27.27,20.06,0.33
8,16.75,31.05,32.32,-0.54,1.01,-1.22,44.04,27.8,19.91,0.04
9,17.62,30.71,32.37,-0.54,1.01,-1.22,44.04,27.8,19.91,0.04
10,17.62,30.71,32.37,-0.23,0.93,-1.12,43.74,27.8,19.91,0.04
11,17.62,30.71,32.37,-0.23,0.93,-1.12,43.74,28.38,19.69,0.09
12,17.78,30.55,32.52,-0.23,0.93,-1.12,43.74,28.38,19.69,0.09
13,17.78,30.55,32.52,-0.32,0.72,-1.47,43.27,28.38,19.69,0.09
14,17.78,30.55,32.52,-0.32,0.72,-1.47,43.27,28.46,19.48,-0.19
15,12.09,31.25,31.93,-1.28,0.72,-1.47,43.27,28.46,19.48,-0.19
16,12.09,31.25,31.93,-1.28,7.69,-4.03,44.44,23.5,19.48,-0.19
17,6.33,31.25,31.93,-1.28,7.69,-4.03,44.44,23.5,18.84,2.13
