
,aX,aY,aZ,gX,gY,gZ,roll,pitch,yaw,vi
10,-10.4,-7.15,49.38,1.1,0.81,2.81,-7.72,-12.56,143.47,-0.08
11,-10.4,-7.15,48.89,0.6,2.09,2.81,-7.72,-12.56,143.47,-0.08
12,-10.4,-7.15,48.89,0.6,2.09,4.64,-8.24,-12.34,144.11,-0.08
13,-10.12,-7.97,48.89,0.6,2.09,4.64,-8.24,-12.34,144.11,-0.19
14,-10.12,-7.97,47.8,-0.94,0.38,4.07,-8.24,-12.34,144.11,-0.19
15,-10.12,-7.97,47.8,-0.94,0.38,4.07,-9.22,-11.74,144.8,-0.01
16,-10.78,-7.45,48.9,-0.94,0.38,4.07,-9.22,-11.74,144.8,-0.01
17,-10.78,-7.45,48.9,0.63,0.3,5.84,-8.76,-11.74,144.8,-0.01
18,-7.89,-7.45,48.9,0.63,0.3,5.84,-8.76,-12.34,145.59,0.97
19,-7.89,-8.76,48.01,-1.16,0.3,5.84,-8.76,-12.34,145.59,0.97
20,-7.89,-8.76,48.01,-1.16,1.46,9.74,-10.25,-8.25,145.59,0.97
21,-5.64,-8.76,48.01,-1.16,1.46,9.74,-10.25,-8.25,146.91,0.32
22,-5.64,-13.04,46.07,0.93,1.68,9.74,-10.25,-8.25,146.91,0.32
23,-5.64,-13.04,46.07,0.93,1.68,24.01,-15.23,-8.42,149.53,0.32
24,-81.91,-29.85,46.07,0.93,1.68,24.01,-15.23,-8.42,149.53,-10.1

0,-9.75,-2.45,46.97,-0.32,2.98,2.74,-3.39,-13.99,-159.36,-0.54
1,-9.75,-2.45,46.97,-0.32,2.98,2.74,-3.05,-11.88,-158.8,-0.13
2,-10.03,-2.11,45.99,-0.32,2.98,2.74,-3.05,-11.88,-158.8,-0.13
3,-10.03,-2.11,45.99,-1.21,4.06,5.17,-2.73,-11.88,-158.8,-0.13
4,-10.19,-2.11,45.99,-1.21,4.06,5.17,-2.73,-12.71,-158.1,-0.17
5,-10.19,-2.6,48.36,0.44,4.06,5.17,-2.73,-12.71,-158.1,-0.17
6,-10.19,-2.6,48.36,0.44,2.68,4.57,-3.06,-12.39,-158.1,-0.17
7,-10.01,-2.6,48.36,0.44,2.68,4.57,-3.06,-12.39,-157.4,-0.34
8,-10.01,-2.92,49.74,-0.2,1.83,4.57,-3.06,-12.39,-157.4,-0.34
9,-10.01,-2.92,49.74,-0.2,1.83,3.74,-3.3,-10.95,-156.75,-0.34
10,-10.3,-3.3,49.74,-0.2,1.83,3.74,-3.3,-10.95,-156.75,-0.61
11,-10.3,-3.3,49.93,-0.66,2.09,4.69,-3.3,-10.95,-156.75,-0.61
12,-10.3,-3.3,49.93,-0.66,2.09,4.69,-3.41,-12.85,-155.95,-0.61
13,-10.26,-3.14,49.93,-0.66,2.09,4.69,-3.41,-12.85,-155.95,-0.06
14,-10.26,-3.14,47.78,-0.47,1.12,3.88,-3.41,-12.85,-155.95,-0.06
15,-10.26,-3.14,47.78,-0.47,1.12,3.88,-3.68,-12.37,-155.31,0.08
16,-9.37,-3.54,48.85,-0.47,1.12,3.88,-3.68,-12.37,-155.31,0.08
17,-9.37,-3.54,48.85,0.38,2.25,3.77,-4.05,-12.37,-155.31,0.08
18,-9.37,-3.54,48.85,0.38,2.25,3.77,-4.05,-9.76,-154.6,0.14
19,-5.6,-4.8,46.55,0.42,2.25,3.77,-4.05,-9.76,-154.6,0.14
20,-5.6,-4.8,46.55,0.42,3.17,7.95,-6.17,-6.85,-154.6,0.14
21,-18.33,-4.8,46.55,0.42,3.17,7.95,-6.17,-6.85,-153.77,-0.07
22,-18.33,-14.44,55.25,4.25,6.46,7.95,-6.17,-6.85,-153.77,-0.07
23,-18.33,-14.44,55.25,4.25,6.46,14.71,-13.09,-23.85,-151.66,-0.07
24,-85.39,-14.44,55.25,4.25,6.46,14.71,-13.09,-23.85,-151.66,-0.11

0,-5.8,-11.82,46.94,-1.23,-0.96,6.15,-15.42,-5.4,-122.11,-0.56
1,-5.8,-11.82,46.94,-1.23,-0.96,6.15,-14.2,-8.84,-121.41,-0.07
2,-7.68,-11.98,46.94,-1.23,-0.96,6.15,-14.2,-8.84,-121.41,-0.07
3,-7.68,-11.98,47.03,-1.65,-2.25,3.43,-14.2,-8.84,-121.41,-0.07
4,-7.68,-11.98,47.03,-1.65,-2.25,3.43,-14.09,-9.24,-120.56,-0.19
5,-8.25,-11.61,47.74,-1.65,-2.25,3.43,-14.09,-9.24,-120.56,-0.19
6,-8.25,-11.61,47.74,-2.93,-1.17,3.11,-13.73,-9.24,-120.56,-0.19
7,-8.16,-11.61,47.74,-2.93,-1.17,3.11,-13.73,-8.86,-120.07,-0.42
8,-8.16,-11.35,47.47,-1.65,-1.17,3.11,-13.73,-8.86,-120.07,-0.42
9,-8.16,-11.35,47.47,-1.65,-0.58,3.75,-13.53,-9.49,-120.07,-0.42
10,-8.2,-11.35,47.47,-1.65,-0.58,3.75,-13.53,-9.49,-119.48,0.01
11,-8.2,-11.91,48.58,-0.75,-5.63,3.75,-13.53,-9.49,-119.48,0.01
12,-8.2,-11.91,48.58,-0.75,-5.63,5.03,-13.97,-10.57,-118.87,0.01
13,-8.86,-10.52,48.58,-0.75,-5.63,5.03,-13.97,-10.57,-118.87,0.35
14,-8.86,-10.52,47.31,-3.89,0.94,5.03,-13.97,-10.57,-118.87,0.35
15,-8.86,-10.52,47.31,-3.89,0.94,6.43,-12.9,-10.02,-118.04,0.24
16,-7.63,-12.47,47.31,-3.89,0.94,6.43,-12.9,-10.02,-118.04,0.24
17,-7.63,-12.47,49.51,-0.03,-3.64,11.12,-12.9,-10.02,-118.04,0.24
18,-7.63,-12.47,49.51,-0.03,-3.64,11.12,-13.71,-9.36,-116.63,-0.16
19,-1.04,-14.95,46.62,-0.03,-3.64,11.12,-13.71,-9.36,-116.63,-0.16
20,-1.04,-14.95,46.62,-1.41,-1.57,20.88,-17.11,-9.36,-116.63,-0.16
21,-1.04,-14.95,46.62,-1.41,-1.57,20.88,-17.11,2.56,-114.57,-0.32
22,-6.07,-16.53,48.31,-1.41,-1.57,20.88,-17.11,2.56,-114.57,-0.32
23,-6.07,-16.53,48.31,-4.15,3.98,35.83,-20.08,2.56,-114.57,-0.32
24,-29.32,-16.53,48.31,-4.15,3.98,35.83,-20.08,-16.25,-109.13,-0.25

0,-6.92,-8.41,51.19,-0.34,-5.35,2.58,-9.92,-15.85,-65.11,-0.21
1,-6.92,-8.41,51.19,-0.34,3.16,1.86,-9.03,-11.04,-65.11,-0.21
2,-11.23,-8.41,51.19,-0.34,3.16,1.86,-9.03,-11.04,-64.74,-1.83
3,-11.23,-8.92,46.3,-3.06,5.02,1.86,-9.03,-11.04,-64.74,-1.83
4,-11.23,-8.92,46.3,-3.06,5.02,3.77,-9.53,-15.0,-63.85,-1.83
5,-10.55,-6.35,46.3,-3.06,5.02,3.77,-9.53,-15.0,-63.85,0.62
6,-10.55,-6.35,46.65,-4.57,10.39,3.04,-9.53,-15.0,-63.85,0.62
7,-10.55,-6.35,46.65,-4.57,10.39,3.04,-7.25,-11.82,-63.32,0.01
8,-8.24,-7.21,48.94,-4.57,10.39,3.04,-7.25,-11.82,-63.32,0.01
9,-8.24,-7.21,48.94,2.82,-1.19,4.29,-7.25,-11.82,-63.32,0.01
10,-8.24,-7.21,48.94,2.82,-1.19,4.29,-8.36,-9.02,-62.78,0.01
11,-7.56,-7.99,48.17,2.82,-1.19,4.29,-8.36,-9.02,-62.78,0.19
12,-7.56,-7.99,48.17,3.32,-0.58,8.93,-9.2,-9.02,-62.78,0.19
13,-7.56,-7.99,48.17,3.32,-0.58,8.93,-9.2,-10.37,-61.57,-0.52
14,-8.65,-8.82,47.97,3.32,-0.58,8.93,-9.2,-10.37,-61.57,-0.52
15,-8.65,-8.82,47.97,3.65,-1.5,9.99,-9.2,-10.37,-61.57,-0.52
16,-8.65,-8.82,47.97,3.65,-1.5,9.99,-10.83,-9.98,-60.07,-0.15
17,-6.8,-10.81,46.18,2.13,-1.5,9.99,-10.83,-9.98,-60.07,-0.15
18,-6.8,-10.81,46.18,2.13,0.04,14.51,-13.37,-10.29,-60.07,-0.15
19,-15.62,-10.81,46.18,2.13,0.04,14.51,-13.37,-10.29,-57.98,-0.13
20,-15.62,-12.76,51.29,2.58,0.04,14.51,-13.37,-10.29,-57.98,-0.13
21,-15.62,-12.76,51.29,2.58,-7.71,15.04,-13.95,-20.4,-57.98,-0.13
22,-39.51,-12.76,51.29,2.58,-7.71,15.04,-13.95,-20.4,-55.65,-5.89
23,-39.51,-32.74,54.12,-6.61,-14.51,15.04,-13.95,-20.4,-55.65,-5.89
24,-39.51,-32.74,54.12,-6.61,-14.51,-6.27,-29.77,-49.84,-55.65,-5.89

0,-9.69,-3.81,47.86,-1.34,3.22,4.11,-2.86,-15.17,-31.11,-0.18
1,-9.69,-3.81,47.86,-1.34,1.96,5.95,-4.17,-12.82,-31.11,-0.18
2,-13.56,-3.81,47.86,-1.34,1.96,5.95,-4.17,-12.82,-30.54,-0.26
3,-13.56,-3.35,48.09,0.24,1.96,5.95,-4.17,-12.82,-30.54,-0.26
4,-13.56,-3.35,48.09,0.24,0.38,6.85,-3.86,-12.82,-30.54,-0.26
5,-11.55,-3.35,48.09,0.24,0.38,6.85,-3.86,-15.0,-29.5,0.03
6,-11.55,-3.45,48.98,-1.52,0.38,6.85,-3.86,-15.0,-29.5,0.03
7,-11.55,-3.45,48.98,-1.52,0.23,4.66,-4.14,-13.32,-29.5,0.03
8,-12.21,-3.45,48.98,-1.52,0.23,4.66,-4.14,-13.32,-28.64,-0.29
9,-12.21,-3.54,47.13,-0.02,1.83,4.66,-4.14,-13.32,-28.64,-0.29
10,-12.21,-3.54,47.13,-0.02,1.83,5.47,-4.12,-14.47,-27.8,-0.29
11,-10.83,-3.45,47.13,-0.02,1.83,5.47,-4.12,-14.47,-27.8,-0.29
12,-10.83,-3.45,47.82,-1.08,0.84,5.47,-4.12,-14.47,-27.8,-0.29
13,-10.83,-3.45,47.82,-1.08,0.84,5.32,-3.94,-13.36,-26.96,-0.29
14,-12.95,-3.35,47.82,-1.08,0.84,5.32,-3.94,-13.36,-26.96,-0.73
15,-12.95,-3.35,46.84,-0.63,-0.49,4.06,-3.94,-13.36,-26.96,-0.73
16,-12.95,-3.35,46.84,-0.63,-0.49,4.06,-4.38,-14.81,-26.14,-0.13
17,-11.35,-4.26,47.06,-0.63,-0.49,4.06,-4.38,-14.81,-26.14,-0.13
18,-11.35,-4.26,47.06,0.6,1.88,3.85,-5.11,-14.81,-26.14,-0.13
19,-11.35,-4.26,47.06,0.6,1.88,3.85,-5.11,-13.59,-25.56,-0.07
20,-10.27,-5.54,48.39,-0.24,1.88,3.85,-5.11,-13.59,-25.56,-0.07
21,-10.27,-5.54,48.39,-0.24,0.24,5.91,-6.6,-12.37,-25.56,-0.07
22,-11.47,-5.54,48.39,-0.24,0.24,5.91,-6.6,-12.37,-24.81,-0.06
23,-11.47,-11.73,45.78,0.29,2.67,5.91,-6.6,-12.37,-24.81,-0.06
24,-11.47,-11.73,45.78,0.29,2.67,10.05,-13.17,-12.37,-24.81,-0.06

0,-17.36,-0.39,46.01,-1.19,0.42,9.17,-0.14,-20.19,-1.14,0.71
1,-17.36,-0.39,46.01,-1.19,0.86,9.08,-0.25,-21.24,-1.14,0.71
2,-14.45,-1.78,46.01,-1.19,0.86,9.08,-0.25,-21.24,0.04,0.01
3,-14.45,-1.78,47.16,2.16,1.5,3.05,-0.25,-21.24,0.04,0.01
4,-14.45,-1.78,47.16,2.16,1.5,3.05,-1.72,-15.26,0.93,-1.71
5,-17.01,-0.6,47.57,2.16,1.5,3.05,-1.72,-15.26,0.93,-1.71
6,-17.01,-0.6,47.57,2.76,1.69,1.62,-0.86,-15.26,0.93,-1.71
7,-13.51,-0.6,47.57,2.76,1.69,1.62,-0.86,-18.51,1.52,-0.03
8,-13.51,-0.33,47.93,-3.11,1.69,1.62,-0.86,-18.51,1.52,-0.03
9,-13.51,-0.33,47.93,-3.11,0.16,0.25,-0.52,-15.04,1.52,-0.03
10,-12.07,-0.33,47.93,-3.11,0.16,0.25,-0.52,-15.04,1.56,-0.32
11,-12.07,-0.49,46.36,-1.64,0.16,0.25,-0.52,-15.04,1.56,-0.32
12,-12.07,-0.49,46.36,-1.64,4.02,2.99,-0.93,-14.86,1.85,-0.32
13,-15.81,-0.49,46.36,-1.64,4.02,2.99,-0.93,-14.86,1.85,-0.23
14,-15.81,-1.19,46.41,-0.83,4.02,2.99,-0.93,-14.86,1.85,-0.23
15,-15.81,-1.19,46.41,-0.83,1.46,5.31,-1.42,-18.61,1.85,-0.23
16,-14.96,-1.19,46.41,-0.83,1.46,5.31,-1.42,-18.61,2.53,-0.48
17,-14.96,-1.75,46.6,-0.15,0.52,5.31,-1.42,-18.61,2.53,-0.48
18,-14.96,-1.75,46.6,-0.15,0.52,3.56,-2.1,-17.67,3.24,-0.06
19,-12.32,-2.17,48.25,-0.15,0.52,3.56,-2.1,-17.67,3.24,-0.06
20,-12.32,-2.17,48.25,-0.03,1.37,6.12,-2.1,-17.67,3.24,-0.06
21,-12.32,-2.17,48.25,-0.03,1.37,6.12,-2.03,-13.76,3.91,0.08
22,-25.01,-8.22,48.25,-0.03,1.37,6.12,-2.03,-13.76,3.91,0.08
23,-25.01,-8.22,48.52,2.49,0.52,16.76,-9.95,-13.76,3.91,0.08
24,-25.01,-8.22,48.52,2.49,0.52,16.76,-9.95,-31.15,6.1,0.08

0,-14.36,-2.83,46.07,0.51,1.96,4.55,-3.02,-23.4,41.29,-0.16
1,-14.36,-2.83,46.07,0.51,1.96,4.55,-3.13,-18.58,41.62,-0.16
2,-16.67,-3.06,46.07,0.51,1.96,4.55,-3.13,-18.58,41.62,-0.31
3,-16.67,-3.06,46.11,0.14,2.89,3.66,-3.13,-18.58,41.62,-0.31
4,-16.67,-3.06,46.11,0.14,2.89,3.66,-3.44,-18.04,42.27,0.71
5,-15.81,-3.17,48.97,0.14,2.89,3.66,-3.44,-18.04,42.27,0.71
6,-15.81,-3.17,48.97,-0.07,0.03,8.53,-3.44,-18.04,42.27,0.71
7,-15.81,-3.17,48.97,-0.07,0.03,8.53,-3.96,-19.7,43.41,-0.22
8,-19.54,-3.23,45.68,-0.12,0.03,8.53,-3.96,-19.7,43.41,-0.22
9,-19.54,-3.23,45.68,-0.12,2.26,7.1,-4.93,-19.7,43.41,-0.22
10,-19.54,-3.23,45.68,-0.12,2.26,7.1,-4.93,-21.67,44.85,-0.17
11,-19.06,-4.32,45.72,-1.25,2.26,7.1,-4.93,-21.67,44.85,-0.17
12,-19.06,-4.32,45.72,-1.25,-0.56,7.34,-5.42,-21.67,44.85,-0.17
13,-16.72,-4.21,45.72,-1.25,-0.56,7.34,-5.42,-22.58,45.94,0.08
14,-16.72,-4.21,45.05,-1.82,1.12,7.34,-5.42,-22.58,45.94,0.08
15,-16.72,-4.21,45.05,-1.82,1.12,7.75,-5.5,-20.3,47.2,0.08
16,-16.31,-4.14,45.05,-1.82,1.12,7.75,-5.5,-20.3,47.2,-0.06
17,-16.31,-4.14,44.22,0.34,1.72,8.8,-5.5,-20.3,47.2,-0.06
18,-16.31,-4.14,44.22,0.34,1.72,8.8,-5.68,-20.02,48.53,-0.18
19,-12.95,-6.68,49.09,0.34,1.72,8.8,-5.68,-20.02,48.53,-0.18
20,-12.95,-6.68,49.09,1.47,-0.12,11.75,-8.02,-20.02,48.53,-0.18
21,-16.17,-6.68,49.09,1.47,-0.12,11.75,-8.02,-14.26,50.19,-0.13
22,-16.17,-8.55,47.59,-1.41,-0.12,11.75,-8.02,-14.26,50.19,-0.13
23,-16.17,-8.55,47.59,-1.41,7.16,18.7,-14.29,-26.11,50.19,-0.13
24,-98.16,-8.55,47.59,-1.41,7.16,18.7,-14.29,-26.11,52.69,-25.48

0,-14.13,-0.56,48.93,1.26,5.14,1.14,-1.82,-13.85,74.22,-0.17
1,-14.13,-0.56,48.93,1.26,1.53,3.64,-0.53,-15.39,74.22,-0.17
2,-11.01,-0.56,48.93,1.26,1.53,3.64,-0.53,-15.39,74.66,-0.3
3,-11.01,-2.98,50.47,8.15,1.77,3.64,-0.53,-15.39,74.66,-0.3
4,-11.01,-2.98,50.47,8.15,1.77,2.96,-2.75,-14.52,74.66,-0.3
5,-11.23,-1.35,50.47,8.15,1.77,2.96,-2.75,-14.52,75.03,0.16
6,-11.23,-1.35,44.87,-6.37,-1.28,-3.86,-2.75,-14.52,75.03,0.16
7,-11.23,-1.35,44.87,-6.37,-1.28,-3.86,-1.8,-14.23,74.38,-0.64
8,-9.25,-2.3,44.87,-6.37,-1.28,-3.86,-1.8,-14.23,74.38,-0.64
9,-9.25,-2.3,46.95,0.11,2.11,-3.86,-1.8,-14.23,74.38,-0.64
10,-9.25,-2.3,46.95,0.11,2.11,-1.17,-2.54,-8.53,73.91,-0.64
11,-9.13,-2.94,46.95,0.11,2.11,-1.17,-2.54,-8.53,73.91,-1.85
12,-9.13,-2.94,48.29,-2.26,0.27,4.3,-2.54,-8.53,73.91,-1.85
13,-9.13,-2.94,48.29,-2.26,0.27,4.3,-3.23,-9.35,74.58,1.49
14,-9.15,-3.03,48.46,-2.26,0.27,4.3,-3.23,-9.35,74.58,1.49
15,-9.15,-3.03,48.46,-2.91,-1.32,11.66,-3.24,-9.35,74.58,1.49
16,-6.22,-3.03,48.46,-2.91,-1.32,11.66,-3.24,-10.31,76.31,0.15
17,-6.22,-2.52,45.14,-8.07,-1.32,11.66,-3.24,-10.31,76.31,0.15
18,-6.22,-2.52,45.14,-8.07,-2.76,24.8,-8.13,-13.13,76.31,0.15
19,-16.06,-2.52,45.14,-8.07,-2.76,24.8,-8.13,-13.13,78.92,-0.07
20,-16.06,-6.7,46.97,1.01,-2.56,24.8,-8.13,-13.13,78.92,-0.07
21,-16.06,-6.7,46.97,1.01,-2.56,30.05,-9.17,-20.77,83.8,-0.21
22,-55.97,-17.65,46.97,1.01,-2.56,30.05,-9.17,-20.77,83.8,-0.21
23,-55.97,-17.65,68.83,0.67,-0.53,30.05,-9.17,-20.77,83.8,-0.21
24,-55.97,-17.65,68.83,0.67,-0.53,1.65,-15.47,-53.06,87.65,-0.19

0,-29.48,-2.81,45.48,2.63,3.06,39.45,-3.32,-41.19,101.51,-0.16
1,-29.48,-2.81,45.48,2.63,3.06,19.95,-3.12,-29.06,105.53,-0.16
2,-22.81,-2.81,45.48,2.63,3.06,19.95,-3.12,-29.06,105.53,2.47
3,-22.81,-1.04,49.79,8.93,-1.4,19.95,-3.12,-29.06,105.53,2.47
4,-22.81,-1.04,49.79,8.93,-1.4,17.54,-1.48,-28.49,108.73,2.47
5,-17.63,-1.9,49.79,8.93,-1.4,17.54,-1.48,-28.49,108.73,-0.11
6,-17.63,-1.9,43.94,1.23,3.91,8.62,-1.48,-28.49,108.73,-0.11
7,-17.63,-1.9,43.94,1.23,3.91,8.62,-2.96,-20.74,110.49,-0.11
8,-17.73,-2.74,47.16,1.23,3.91,8.62,-2.96,-20.74,110.49,-0.13
9,-17.73,-2.74,47.16,2.57,2.56,9.47,-3.32,-20.74,110.49,-0.13
10,-16.6,-2.74,47.16,2.57,2.56,9.47,-3.32,-20.39,112.14,0.57
11,-16.6,-4.35,47.21,3.56,2.56,9.47,-3.32,-20.39,112.14,0.57
12,-16.6,-4.35,47.21,3.56,1.97,7.57,-5.69,-20.39,112.14,0.57
13,-18.37,-4.35,47.21,3.56,1.97,7.57,-5.69,-20.98,113.54,-1.54
14,-18.37,-5.19,47.06,0.23,1.97,7.57,-5.69,-20.98,113.54,-1.54
15,-18.37,-5.19,47.06,0.23,1.16,0.49,-6.32,-20.01,113.54,-1.54
16,-15.29,-5.19,47.06,0.23,1.16,0.49,-6.32,-20.01,114.22,-0.32
17,-15.29,-4.76,46.23,-0.42,3.41,0.49,-6.32,-20.01,114.22,-0.32
18,-15.29,-4.76,46.23,-0.42,3.41,3.12,-5.7,-18.87,114.59,-0.32
19,-15.55,-11.86,46.23,-0.42,3.41,3.12,-5.7,-18.87,114.59,-0.33
20,-15.55,-11.86,45.25,-0.16,4.32,5.37,-5.7,-18.87,114.59,-0.33
21,-15.55,-11.86,45.25,-0.16,4.32,5.37,-12.01,-20.72,115.06,-12.06
22,-90.88,-35.85,45.25,-0.16,4.32,5.37,-12.01,-20.72,115.06,-12.06
23,-90.88,-35.85,51.26,-8.53,3.93,-39.41,-12.01,-20.72,115.06,-12.06
24,-90.88,-35.85,51.26,-8.53,3.93,-39.41,-35.14,-61.27,114.37,-0.22

0,-18.48,-7.15,48.69,-0.77,-2.08,16.62,-9.12,-28.92,157.14,-0.1
1,-18.48,-7.15,48.69,-0.77,-2.08,9.63,-8.09,-20.05,159.25,-0.1
2,-14.5,-7.15,48.69,-0.77,-2.08,9.63,-8.09,-20.05,159.25,-0.19
3,-14.5,-4.52,45.9,1.31,-0.59,9.63,-8.09,-20.05,159.25,-0.19
4,-14.5,-4.52,45.9,1.31,-0.59,9.59,-6.32,-19.02,160.98,-0.19
5,-12.84,-5.8,45.9,1.31,-0.59,9.59,-6.32,-19.02,160.98,-0.29
6,-12.84,-5.8,48.48,1.1,-2.63,9.07,-6.32,-19.02,160.98,-0.29
7,-12.84,-5.8,48.48,1.1,-2.63,9.07,-6.86,-15.93,162.31,-1.71
8,-17.37,-5.05,44.09,1.1,-2.63,9.07,-6.86,-15.93,162.31,-1.71
9,-17.37,-5.05,44.09,-2.46,1.7,7.43,-6.42,-15.93,162.31,-1.71
10,-17.61,-5.05,44.09,-2.46,1.7,7.43,-6.42,-20.04,163.89,-0.25
11,-17.61,-5.81,49.25,1.08,1.7,7.43,-6.42,-20.04,163.89,-0.25
12,-17.61,-5.81,49.25,1.08,-1.26,5.59,-6.93,-19.78,163.89,-0.25
13,-14.73,-5.81,49.25,1.08,-1.26,5.59,-6.93,-19.78,164.84,-0.31
14,-14.73,-5.96,45.31,-1.68,1.13,5.59,-6.93,-19.78,164.84,-0.31
15,-14.73,-5.96,45.31,-1.68,1.13,4.57,-7.22,-17.6,165.64,-0.31
