
,aX,aY,aZ,gX,gY,gZ,roll,pitch,yaw,vi
15,21.47,13.32,42.67,0.86,1.33,-6.63,17.42,20.43,-39.65,0.48
16,21.47,11.77,40.91,4.41,1.33,-6.63,17.42,20.43,-39.65,0.48
17,21.47,11.77,40.91,4.41,4.11,-7.16,15.95,24.83,-39.65,0.48
18,21.47,11.77,40.91,4.41,4.11,-7.16,15.95,24.83,-41.01,-1.27
19,19.91,10.3,40.09,5.15,3.44,-7.16,15.95,24.83,-41.01,-1.27
20,19.91,10.3,40.09,5.15,3.44,-9.32,14.65,26.45,-42.29,-1.27
21,21.62,9.82,40.09,5.15,3.44,-9.32,14.65,26.45,-42.29,0.21
22,21.62,9.82,35.19,8.6,11.85,-16.2,14.65,26.45,-42.29,0.21
23,21.62,9.82,35.19,8.6,11.85,-16.2,12.98,34.71,-44.6,2.28
24,57.51,-17.85,41.8,8.6,11.85,-16.2,12.98,34.71,-44.6,2.28

0,16.73,8.54,46.26,-4.82,2.38,2.45,6.59,24.07,-85.87,0.24
1,16.73,8.54,46.26,-4.82,2.38,2.45,9.98,20.59,-85.77,0.28
2,14.29,10.85,47.31,-4.82,2.38,2.45,9.98,20.59,-85.77,0.28
3,14.29,10.85,47.31,-0.92,-0.86,-0.27,12.74,20.59,-85.77,0.28
4,14.29,10.85,47.31,-0.92,-0.86,-0.27,12.74,16.95,-85.79,-0.22
5,17.09,9.63,46.42,0.04,-0.86,-0.27,12.74,16.95,-85.79,-0.22
6,17.09,9.63,46.42,0.04,3.42,-4.04,12.0,16.95,-85.79,-0.22
7,17.09,9.63,46.42,0.04,3.42,-4.04,12.0,19.64,-86.35,0.01
8,14.63,9.47,44.65,-1.34,3.42,-4.04,12.0,19.64,-86.35,0.01
9,14.63,9.47,44.65,-1.34,2.11,-3.35,10.86,19.33,-86.35,0.01
10,16.03,10.0,44.65,-1.34,2.11,-3.35,10.86,19.33,-86.82,0.07
11,16.03,10.0,46.37,-1.29,1.57,-3.35,10.86,19.33,-86.82,0.07
12,16.03,10.0,46.37,-1.29,1.57,-1.95,11.93,17.95,-87.24,0.07
13,14.66,9.7,46.37,-1.29,1.57,-1.95,11.93,17.95,-87.24,-0.97
14,14.66,9.7,44.04,-1.16,0.99,-7.35,11.93,17.95,-87.24,-0.97
15,14.66,9.7,44.04,-1.16,0.99,-7.35,12.37,17.67,-88.33,0.62
16,14.02,8.85,46.68,-1.16,0.99,-7.35,12.37,17.67,-88.33,0.62
17,14.02,8.85,46.68,1.15,3.45,-9.68,11.37,17.67,-88.33,0.62
18,14.02,8.85,46.68,1.15,3.45,-9.68,11.37,16.94,-89.52,0.4
19,18.18,9.67,45.48,2.27,3.45,-9.68,11.37,16.94,-89.52,0.4
20,18.18,9.67,45.48,2.27,4.59,-8.92,11.6,16.92,-89.52,0.4
21,18.18,9.67,45.48,2.27,4.59,-8.92,11.6,16.92,-91.53,0.1
22,26.36,5.54,45.02,0.25,4.59,-8.92,11.6,16.92,-91.53,0.1
23,26.36,5.54,45.02,0.25,8.33,-20.62,7.85,26.66,-91.53,0.1
24,44.79,5.54,45.02,0.25,8.33,-20.62,7.85,26.66,-94.17,-1.15

0,16.13,10.24,44.97,-1.31,2.54,-8.47,11.87,20.28,-140.26,2.73
1,16.13,10.24,44.97,-1.31,2.54,-8.47,13.11,22.09,-141.82,0.09
2,20.25,8.76,43.58,-3.33,2.54,-8.47,13.11,22.09,-141.82,0.09
3,20.25,8.76,43.58,-3.33,0.67,-8.73,11.54,23.25,-141.82,0.09
4,21.72,8.76,43.58,-3.33,0.67,-8.73,11.54,23.25,-143.29,0.06
5,21.72,6.43,43.64,1.45,0.67,-8.73,11.54,23.25,-143.29,0.06
6,21.72,6.43,43.64,1.45,1.84,-5.4,8.71,26.36,-144.37,0.06
7,25.29,8.59,43.64,1.45,1.84,-5.4,8.71,26.36,-144.37,1.65
8,25.29,8.59,46.65,-9.08,-2.09,-1.65,8.71,26.36,-144.37,1.65
9,25.29,8.59,46.65,-9.08,-2.09,-1.65,9.38,26.56,-144.81,1.65
10,22.87,9.88,46.65,-9.08,-2.09,-1.65,9.38,26.56,-144.81,-3.27
11,22.87,9.88,49.92,-7.48,13.78,0.3,9.38,26.56,-144.81,-3.27
12,22.87,9.88,49.92,-7.48,13.78,0.3,10.73,23.25,-144.87,0.22
13,22.17,9.18,49.92,-7.48,13.78,0.3,10.73,23.25,-144.87,0.22
14,22.17,9.18,41.37,-5.29,1.15,-0.44,10.73,23.25,-144.87,0.22
15,22.17,9.18,41.37,-5.29,1.15,-0.44,14.46,26.23,-145.08,-0.82
16,19.36,10.34,45.93,-5.29,1.15,-0.44,14.46,26.23,-145.08,-0.82
17,19.36,10.34,45.93,3.11,4.39,-7.92,12.34,26.23,-145.08,-0.82
18,19.36,10.34,45.93,3.11,4.39,-7.92,12.34,25.58,-145.98,1.16
19,26.99,6.33,41.81,4.43,4.39,-7.92,12.34,25.58,-145.98,1.16
20,26.99,6.33,41.81,4.43,-0.41,-10.89,7.62,35.22,-145.98,1.16
21,54.98,6.33,41.81,4.43,-0.41,-10.89,7.62,35.22,-147.68,2.88
22,54.98,-20.63,44.09,17.38,1.18,-10.89,7.62,35.22,-147.68,2.88
23,54.98,-20.63,44.09,17.38,1.18,-0.08,-28.45,53.53,-148.46,2.88
24,84.37,-66.07,44.09,17.38,1.18,-0.08,-28.45,53.53,-148.46,0.1

0,17.53,1.28,51.45,4.97,-1.97,-5.65,1.49,17.76,-175.77,-0.95
1,17.53,1.28,51.45,4.97,-1.97,-5.65,1.49,17.76,-176.78,0.03
2,19.48,-0.03,49.74,4.97,-1.97,-5.65,1.49,17.76,-176.78,0.03
3,19.48,-0.03,49.74,4.32,2.55,-4.55,1.31,17.76,-176.78,0.03
4,14.29,-0.03,49.74,4.32,2.55,-4.55,1.31,19.15,-177.67,0.06
5,14.29,2.45,50.13,2.52,0.85,-4.55,1.31,19.15,-177.67,0.06
6,14.29,2.45,50.13,2.52,0.85,-6.41,2.87,15.97,-178.77,0.06
7,13.92,2.19,50.13,2.52,0.85,-6.41,2.87,15.97,-178.77,0.19
8,13.92,2.19,50.09,-0.88,3.18,-6.41,2.87,15.97,-178.77,0.19
9,13.92,2.19,50.09,-0.88,3.18,-5.0,2.12,17.01,-179.74,0.19
10,20.63,-1.0,48.73,-0.88,3.18,-5.0,2.12,17.01,-179.74,-1.07
11,20.63,-1.0,48.73,-1.21,3.67,-7.87,-1.0,17.01,-179.74,-1.07
12,20.63,-1.0,48.73,-1.21,3.67,-7.87,-1.0,23.05,178.78,-2.39
13,15.54,1.7,46.98,-4.21,3.67,-7.87,-1.0,23.05,178.78,-2.39
14,15.54,1.7,46.98,-4.21,-0.11,-1.36,2.28,17.65,178.78,-2.39
15,15.74,1.7,46.98,-4.21,-0.11,-1.36,2.28,17.65,178.51,0.22
16,15.74,2.64,47.63,-1.32,2.59,-1.36,2.28,17.65,178.51,0.22
17,15.74,2.64,47.63,-1.32,2.59,-4.22,3.53,18.18,177.9,0.22
18,16.02,2.78,47.63,-1.32,2.59,-4.22,3.53,18.18,177.9,-0.61
19,16.02,2.78,45.01,-1.15,2.88,-7.31,3.53,18.18,177.9,-0.61
20,16.02,2.78,45.01,-1.15,2.88,-7.31,3.84,18.97,176.66,0.61
21,25.99,-3.58,45.01,-1.15,2.88,-7.31,3.84,18.97,176.66,0.61
22,25.99,-3.58,43.7,3.37,6.67,-16.09,3.84,18.97,176.66,0.61
23,25.99,-3.58,43.7,3.37,6.67,-16.09,-6.17,32.68,174.53,0.16
24,64.7,-34.55,43.3,3.37,6.67,-16.09,-6.17,32.68,174.53,0.16

0,11.28,5.3,49.5,0.9,2.22,-1.5,2.54,20.72,141.91,0.16
1,11.28,5.3,49.5,0.9,2.22,-1.5,5.62,13.1,141.31,1.52
2,13.24,4.9,49.5,0.9,2.22,-1.5,5.62,13.1,141.31,1.52
3,13.24,4.9,48.99,1.19,2.08,-5.35,5.62,13.1,141.31,1.52
4,13.24,4.9,48.99,1.19,2.08,-5.35,5.29,16.44,140.53,0.26
5,13.9,4.23,46.92,1.19,2.08,-5.35,5.29,16.44,140.53,0.26
6,13.9,4.23,46.92,-0.71,0.3,-0.46,4.97,16.44,140.53,0.26
7,13.9,4.23,46.92,-0.71,0.3,-0.46,4.97,17.87,140.37,-0.35
8,9.1,6.52,49.07,-1.23,0.3,-0.46,4.97,17.87,140.37,-0.35
9,9.1,6.52,49.07,-1.23,0.01,0.01,7.51,11.29,140.37,-0.35
10,9.1,6.52,49.07,-1.23,0.01,0.01,7.51,11.29,140.43,1.68
11,15.93,5.2,47.33,-1.53,3.23,0.01,7.51,11.29,140.43,1.68
12,15.93,5.2,47.33,-1.53,3.23,-1.95,6.74,17.75,140.43,1.68
13,11.34,5.2,47.33,-1.53,3.23,-1.95,6.74,17.75,140.1,0.28
14,11.34,5.65,47.07,-1.5,2.21,-1.95,6.74,17.75,140.1,0.28
15,11.34,5.65,47.07,-1.5,2.21,-3.26,6.78,14.72,139.81,0.28
16,11.34,5.65,47.07,-1.5,2.21,-3.26,6.78,14.72,139.81,0.0
17,16.01,6.28,42.7,1.98,2.21,-3.26,6.78,14.72,139.81,0.0
18,16.01,6.28,42.7,1.98,7.77,-0.82,8.1,20.11,139.81,0.0
19,22.59,1.61,42.7,1.98,7.77,-0.82,8.1,20.11,139.61,0.31
20,22.59,1.61,44.04,9.85,15.67,-0.7,8.1,20.11,139.61,0.31
21,22.59,1.61,44.04,9.85,15.67,-0.7,3.33,25.26,139.61,2.17
22,58.37,-28.95,38.49,11.75,15.67,-0.7,3.33,25.26,139.61,2.17
23,58.37,-28.95,38.49,11.75,16.77,8.18,-34.38,55.27,139.61,2.17
24,82.74,-28.95,38.49,11.75,16.77,8.18,-34.38,55.27,140.31,0.21

0,16.67,9.27,47.73,6.25,4.25,-5.3,11.18,19.61,102.21,-0.06
1,20.53,9.27,47.73,6.25,4.25,-5.3,11.18,19.61,101.07,0.04
2,20.53,7.55,45.23,6.53,4.17,-5.3,11.18,19.61,101.07,0.04
3,20.53,7.55,45.23,6.53,4.17,-3.76,9.48,23.2,100.34,0.04
4,20.68,4.27,45.23,6.53,4.17,-3.76,9.48,23.2,100.34,-2.97
5,20.68,4.27,44.45,6.81,3.02,-6.2,9.48,23.2,100.34,-2.97
6,20.68,4.27,44.45,6.81,3.02,-6.2,5.74,24.2,99.49,0.14
7,19.44,3.29,44.45,6.81,3.02,-6.2,5.74,24.2,99.49,0.14
8,19.44,3.29,44.45,6.81,3.02,-6.2,5.74,24.2,98.93,-1.39
9,19.44,3.29,44.45,6.81,3.02,-6.2,5.74,24.2,98.93,-1.39
10,19.49,-0.58,48.23,6.81,3.02,-6.2,5.74,24.2,98.93,-1.39
11,19.49,-0.58,48.23,9.01,-1.52,-6.3,-0.2,24.2,98.93,-1.39
12,19.49,-0.58,48.23,9.01,-1.52,-6.3,-0.2,21.84,98.08,0.96
13,16.1,0.74,48.65,5.54,-1.52,-6.3,-0.2,21.84,98.08,0.96
14,16.1,0.74,48.65,5.54,-2.09,-2.14,0.88,16.98,98.08,0.96
15,18.2,0.74,48.65,5.54,-2.09,-2.14,0.88,16.98,97.63,0.12
16,18.2,1.38,45.64,0.34,-0.68,-2.14,0.88,16.98,97.63,0.12
17,18.2,1.38,45.64,0.34,-0.68,-5.93,1.97,20.65,97.63,0.12
18,30.68,-6.17,45.64,0.34,-0.68,-5.93,1.97,20.65,96.66,0.17
19,30.68,-6.17,50.38,1.62,4.97,-2.43,-6.07,20.65,96.66,0.17
20,30.68,-6.17,50.38,1.62,4.97,-2.43,-6.07,30.55,96.1,1.98
21,64.0,-42.22,50.38,1.62,4.97,-2.43,-6.07,30.55,96.1,1.98
22,64.0,-42.22,59.7,-11.58,-3.34,15.27,-6.07,30.55,96.1,1.98
23,64.0,-42.22,59.7,-11.58,-3.34,15.27,-32.23,44.98,97.97,3.91
24,85.75,-74.26,60.79,-11.58,-3.34,15.27,-32.23,44.98,97.97,3.91

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.71,13.5,44.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15.71,13.5,44.04,-3.97,0.66,4.24,16.91,0.0,0.0,0.0
3,15.71,13.5,44.04,-3.97,0.66,4.24,16.91,18.37,20.74,-0.51
4,13.05,13.74,43.89,-3.01,0.66,4.24,16.91,18.37,20.74,-0.51
5,13.05,13.74,43.89,-3.01,2.26,5.25,17.56,18.37,20.74,-0.51
6,13.05,13.74,43.89,-3.01,2.26,5.25,17.56,17.32,21.64,0.18
7,14.69,13.81,43.63,-0.03,1.55,5.25,17.56,17.32,21.64,0.18
8,14.69,13.81,43.63,-0.03,1.55,4.6,17.92,18.59,22.46,0.18
9,12.44,13.81,43.63,-0.03,1.55,4.6,17.92,18.59,22.46,0.15
10,12.44,14.42,44.81,0.87,2.45,4.6,17.92,18.59,22.46,0.15
11,12.44,14.42,44.81,0.87,2.45,3.11,17.93,15.37,22.99,-0.03
12,13.46,14.18,44.71,0.87,2.45,3.11,17.93,15.37,22.99,-0.03
13,13.46,14.18,44.71,1.2,2.02,-0.48,17.93,15.37,22.99,-0.03
14,13.46,14.18,44.71,1.2,2.02,-0.48,17.63,16.45,22.93,-0.63
15,14.55,13.67,44.18,1.2,2.02,-0.48,17.63,16.45,22.93,-0.63
16,14.55,13.67,44.18,0.45,3.96,-4.03,17.66,16.45,22.93,-0.63
17,14.55,13.67,44.18,0.45,3.96,-4.03,17.66,20.71,22.37,0.13
18,14.6,13.36,43.8,2.08,3.96,-4.03,17.66,20.71,22.37,0.13
19,14.6,13.36,43.8,2.08,3.53,-4.09,17.06,20.71,22.37,0.13
20,14.6,13.36,43.8,2.08,3.53,-4.09,17.06,14.67,21.94,-3.61
21,15.54,12.83,42.21,2.08,3.53,-4.09,17.06,14.67,21.94,-3.61
22,15.54,12.83,42.21,3.05,4.86,-11.47,17.05,14.67,21.94,-3.61
23,17.8,12.83,42.21,3.05,4.86,-11.47,17.05,16.46,19.99,-3.23
24,17.8,12.14,43.95,4.88,5.44,-11.47,17.05,16.46,19.99,-3.23

0,6.96,16.85,44.72,5.43,11.57,-2.77,20.56,9.72,-29.16,0.28
1,2.11,15.98,44.72,5.43,11.57,-2.77,20.56,9.72,-30.25,-1.9
2,2.11,15.98,50.63,-2.95,6.56,-2.77,20.56,9.72,-30.25,-1.9
3,2.11,15.98,50.63,-2.95,6.56,-16.25,17.66,10.2,-30.25,-1.9
4,16.13,15.98,50.63,-2.95,6.56,-16.25,17.66,10.2,-31.86,0.25
5,16.13,12.01,44.47,4.39,5.68,-16.25,17.66,10.2,-31.86,0.25
6,16.13,12.01,44.47,4.39,5.68,-9.39,15.94,19.89,-34.37,0.25
7,14.86,11.17,45.99,4.39,5.68,-9.39,15.94,19.89,-34.37,0.27
8,14.86,11.17,45.99,7.29,5.16,-5.05,15.94,19.89,-34.37,0.27
9,16.09,11.17,45.99,7.29,5.16,-5.05,13.92,18.2,-35.33,0.28
10,16.09,11.06,45.09,1.43,5.16,-5.05,13.92,18.2,-35.33,0.28
11,16.09,11.06,45.09,1.43,6.71,-2.15,13.99,20.11,-35.33,0.28
12,14.83,11.06,45.09,1.43,6.71,-2.15,13.99,20.11,-35.84,1.26
13,14.83,11.76,45.13,2.88,3.14,-2.15,13.99,20.11,-35.84,1.26
14,14.83,11.76,45.13,2.88,3.14,-1.05,14.51,18.13,-36.18,1.26
15,15.2,11.76,45.13,2.88,3.14,-1.05,14.51,18.13,-36.18,0.95
16,15.2,11.74,45.05,3.7,2.06,-1.05,14.51,18.13,-36.18,0.95
17,15.2,11.74,45.05,3.7,2.06,-2.98,14.01,18.19,-36.58,0.95
18,17.78,10.0,45.05,3.7,2.06,-2.98,14.01,18.19,-36.58,0.2
19,17.78,10.0,45.19,1.48,1.63,-1.24,14.01,18.19,-36.58,0.2
20,17.78,10.0,45.19,1.48,1.63,-1.24,12.84,19.36,-36.99,-1.1
21,16.45,11.01,45.19,1.48,1.63,-1.24,12.84,19.36,-36.99,-1.1
22,16.45,11.01,44.51,4.6,0.45,-2.27,12.84,19.36,-36.99,-1.1
23,16.45,11.01,44.51,4.6,0.45,-2.27,13.82,20.69,-37.25,1.25
24,30.49,5.05,42.64,4.6,0.45,-2.27,13.82,20.69,-37.25,1.25

0,11.94,10.74,47.85,2.59,-0.37,-2.5,11.84,15.94,-76.1,0.09
1,11.94,10.74,47.85,2.59,-0.37,-2.5,12.68,15.69,-76.51,1.84
2,12.72,10.7,47.33,2.59,-0.37,-2.5,12.68,15.69,-76.51,1.84
3,12.72,10.7,47.33,2.36,4.03,-4.51,12.98,15.69,-76.51,1.84
4,12.72,10.7,47.33,2.36,4.03,-4.51,12.98,16.36,-77.08,1.58
5,13.11,9.8,47.25,2.36,4.03,-4.51,12.98,16.36,-77.08,1.58
6,13.11,9.8,47.25,1.08,4.33,-2.29,11.14,16.36,-77.08,1.58
7,13.11,9.8,47.25,1.08,4.33,-2.29,11.14,15.88,-77.53,-1.6
8,13.25,9.59,47.07,1.07,4.33,-2.29,11.14,15.88,-77.53,-1.6
9,13.25,9.59,47.07,1.07,2.11,-2.31,11.7,16.24,-77.53,-1.6
10,14.93,9.59,47.07,1.07,2.11,-2.31,11.7,16.24,-77.92,0.91
11,14.93,9.19,45.52,1.3,1.35,-2.31,11.7,16.24,-77.92,0.91
12,14.93,9.19,45.52,1.3,1.35,-0.89,11.19,15.76,-78.19,0.91
13,14.06,9.7,45.52,1.3,1.35,-0.89,11.19,15.76,-78.19,-0.09
14,14.06,9.7,46.25,2.25,1.95,-0.89,11.19,15.76,-78.19,-0.09
15,14.06,9.7,46.25,2.25,1.95,-1.69,11.69,14.74,-78.42,0.31
16,12.36,9.14,46.25,2.25,1.95,-1.69,11.69,14.74,-78.42,0.31
17,12.36,9.14,45.69,3.6,2.65,-4.67,11.69,14.74,-78.42,0.31
18,12.36,9.14,45.69,3.6,2.65,-4.67,11.12,16.31,-79.14,0.31
19,15.24,8.94,45.69,3.6,2.65,-4.67,11.12,16.31,-79.14,0.31
20,15.24,8.94,44.61,3.6,2.65,-4.67,11.12,16.31,-79.14,0.92
21,15.24,8.94,44.61,3.6,2.65,-4.67,11.12,16.31,-79.14,0.92
22,40.31,-3.34,43.98,13.8,2.65,-4.67,11.12,16.31,-79.14,0.92
23,40.31,-3.34,43.98,13.8,13.45,-8.56,-1.58,43.39,-79.14,0.92
24,68.51,-3.34,43.98,13.8,13.45,-8.56,-1.58,43.39,-81.34,4.55

0,15.59,9.33,48.32,10.74,9.67,-20.3,10.85,19.55,-111.69,0.11
1,15.59,9.33,48.32,10.74,9.67,-20.3,10.85,20.49,-115.83,0.06
2,18.34,6.96,50.03,9.84,9.67,-20.3,10.85,20.49,-115.83,0.06
3,18.34,6.96,50.03,9.84,2.66,-14.6,8.11,19.43,-115.83,0.06
4,18.34,6.96,50.03,9.84,2.66,-14.6,8.11,19.43,-118.21,-0.94
5,13.83,8.89,48.84,3.92,2.66,-14.6,8.11,19.43,-118.21,-0.94
6,13.83,8.89,48.84,3.92,1.12,-9.87,10.0,16.52,-118.21,-0.94
7,16.24,8.89,48.84,3.92,1.12,-9.87,10.0,16.52,-120.09,0.44
8,16.24,8.01,48.26,5.82,1.79,-9.87,10.0,16.52,-120.09,0.44
9,16.24,8.01,48.26,5.82,1.79,-7.2,9.49,16.23,-121.41,0.44
10,15.83,6.65,48.26,5.82,1.79,-7.2,9.49,16.23,-121.41,0.23
11,15.83,6.65,47.37,3.65,3.0,-7.31,9.49,16.23,-121.41,0.23
12,15.83,6.65,47.37,3.65,3.0,-7.31,8.04,18.02,-122.75,0.23
13,16.65,5.58,47.37,3.65,3.0,-7.31,8.04,18.02,-122.75,0.23
14,16.65,5.58,46.42,1.03,0.93,-6.68,6.96,18.02,-122.75,0.23
15,16.65,5.58,46.42,1.03,0.93,-6.68,6.96,18.07,-123.88,-0.5
16,16.18,4.87,47.28,2.58,0.93,-6.68,6.96,18.07,-123.88,-0.5
17,16.18,4.87,47.28,2.58,1.39,-3.1,5.99,17.52,-123.88,-0.5
18,16.18,4.87,47.28,2.58,1.39,-3.1,5.99,17.52,-124.43,-1.41
19,14.37,6.6,47.24,0.94,1.39,-3.1,5.99,17.52,-124.43,-1.41
20,14.37,6.6,47.24,0.94,-0.58,-2.88,7.36,18.44,-124.43,-1.41
21,26.5,6.6,47.24,0.94,-0.58,-2.88,7.36,18.44,-124.87,0.12
22,26.5,2.35,46.17,5.87,6.39,-2.88,7.36,18.44,-124.87,0.12
23,26.5,2.35,46.17,5.87,6.39,-0.89,4.0,31.78,-125.12,0.12
24,60.96,2.35,46.17,5.87,6.39,-0.89,4.0,31.78,-125.12,2.82

0,14.36,7.66,48.98,2.92,0.52,-8.84,11.17,13.0,-160.38,0.76
1,14.36,7.66,48.98,2.92,0.52,-7.97,8.93,16.14,-161.89,0.76
2,8.96,7.66,48.98,2.92,0.52,-7.97,8.93,16.14,-161.89,0.4
3,8.96,9.19,48.56,0.46,1.02,-5.42,8.93,16.14,-161.89,0.4
4,8.96,9.19,48.56,0.46,1.02,-5.42,10.38,12.83,-162.6,0.61
5,10.13,7.68,48.09,0.46,1.02,-5.42,10.38,12.83,-162.6,0.61
6,10.13,7.68,48.09,2.91,2.84,-5.44,9.16,12.83,-162.6,0.61
7,10.13,7.68,48.09,2.91,2.84,-5.44,9.16,14.97,-163.56,0.78
8,13.31,6.28,47.85,4.68,2.84,-5.44,9.16,14.97,-163.56,0.78
9,13.31,6.28,47.85,4.68,4.96,-1.8,8.02,15.36,-163.56,0.78
10,13.31,6.28,47.85,4.68,4.96,-1.8,8.02,15.36,-163.95,0.15
11,14.44,4.84,47.48,4.86,4.96,-1.8,8.02,15.36,-163.95,0.15
12,14.44,4.84,47.48,4.86,5.59,-1.55,6.67,16.47,-163.95,0.15
